name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFunction,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\SSHUserInfo.java,1,1,1,1,8,0,3,4,1,20,216,25,81,34,28,110,0,55,30,25,0,0,0,0,2,2,1,1,1.36,21,21,23,20
\src\main\org\apache\tools\ant\taskdefs\optional\splash\SplashScreen.java,2,2,2,1,7,0,6,0,1,16,180,30,131,55,64,19,0,101,53,48,0,0,0,0,4,4,1,3,0.15,24,24,25,16
\src\main\org\apache\tools\ant\taskdefs\optional\extension\Extension.java,3,3,3,1,22,1,12,7,1,22,690,80,330,142,192,280,0,216,102,114,0,0,0,0,8,8,8,2,0.85,59,59,62,29
\src\main\org\apache\tools\ant\types\selectors\modifiedselector\Cache.java,1,1,1,1,4,0,1,3,1,7,72,12,11,10,0,49,0,10,10,0,0,0,0,0,1,1,1,0,4.45,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\optional\jsp\compilers\JspCompilerAdapterFactory.java,2,2,2,2,21,0,8,12,1,4,122,9,43,18,19,70,0,24,13,11,0,0,0,0,4,4,4,1,1.63,9,9,9,9
\src\main\org\apache\tools\ant\taskdefs\ExecTask.java,2,2,2,1,13,0,6,6,1,45,727,60,350,98,196,319,0,250,101,149,0,0,0,0,15,15,15,4,0.91,83,83,89,61
\src\main\org\apache\tools\ant\taskdefs\optional\junit\Xalan2Executor.java,2,2,3,2,16,0,14,2,1,3,96,8,57,24,33,31,0,37,23,14,0,0,0,0,5,5,5,2,0.54,7,7,8,7
\src\tests\junit\org\apache\tools\ant\util\LazyFileOutputStreamTest.java,1,1,1,1,4,0,4,0,1,7,69,9,40,14,18,20,0,30,14,16,0,0,0,0,1,1,1,1,0.5,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\email\Message.java,1,1,1,1,10,0,5,5,1,11,177,23,75,32,36,79,0,53,31,22,0,0,0,0,4,4,1,4,1.05,14,14,14,11
\src\main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSHISTORY.java,2,2,2,1,12,0,5,6,2,12,199,20,74,23,37,106,0,56,23,33,0,0,0,0,5,5,1,1,1.43,18,18,18,12
\src\main\org\apache\tools\ant\taskdefs\StreamPumper.java,2,2,2,1,14,0,7,6,1,12,235,24,112,35,56,101,0,78,32,46,0,0,0,0,8,8,6,3,0.9,24,24,28,17
\src\main\org\apache\tools\ant\taskdefs\optional\junit\Constants.java,0,0,0,0,0,0,0,0,1,0,39,3,16,15,13,20,0,15,15,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0
\src\tests\junit\org\apache\tools\ant\util\regexp\JakartaRegexpMatcherTest.java,1,1,1,1,5,0,4,1,1,5,63,10,26,9,10,27,0,17,9,8,0,0,0,0,2,2,1,1,1.04,7,7,7,5
\src\tests\junit\org\apache\tools\ant\BuildFileTest.java,1,1,1,1,10,0,5,5,3,46,572,57,252,87,129,263,0,175,85,90,0,0,0,0,3,3,1,2,1.04,58,58,62,46
\src\main\org\apache\tools\ant\taskdefs\optional\depend\ClassFileUtils.java,1,1,1,1,10,0,3,7,1,2,52,4,9,4,2,39,0,6,4,2,0,0,0,0,1,1,1,0,4.33,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\Copy.java,3,3,3,1,19,0,12,6,2,47,1047,81,644,182,423,328,0,436,185,251,0,0,0,0,21,21,7,6,0.51,144,144,163,57
\src\main\org\apache\tools\ant\taskdefs\condition\Or.java,3,3,3,3,14,0,10,4,1,1,49,5,15,7,6,29,0,11,7,4,0,0,0,0,3,3,3,2,1.93,3,3,3,3
\src\main\org\apache\tools\ant\taskdefs\AbstractJarSignerTask.java,2,2,2,1,11,0,5,5,1,24,410,39,170,70,83,201,0,129,68,61,0,0,0,0,4,4,1,2,1.18,37,37,38,24
\src\main\org\apache\tools\ant\filters\StringInputStream.java,1,1,1,1,8,0,3,5,1,2,49,6,11,6,2,32,0,8,6,2,0,0,0,0,1,1,1,0,2.91,2,2,2,2
\src\main\org\apache\tools\ant\types\EnumeratedAttribute.java,2,2,2,1,11,0,5,5,1,9,153,15,57,19,27,82,0,40,18,22,0,0,0,0,4,4,4,2,1.44,15,15,16,12
\src\main\org\apache\tools\ant\taskdefs\MatchingTask.java,1,1,1,1,8,0,3,4,1,41,445,48,178,76,60,221,0,126,75,51,0,0,0,0,4,4,1,3,1.24,46,46,49,41
\src\main\org\apache\tools\ant\types\resources\ZipResource.java,2,2,2,1,11,0,7,3,2,16,226,19,125,37,65,82,0,91,39,52,0,0,0,0,3,3,3,1,0.66,26,26,26,18
\src\main\org\apache\tools\ant\filters\ClassConstants.java,4,4,5,3,26,0,16,8,1,4,164,11,79,31,45,74,0,49,23,26,0,0,0,0,13,13,9,5,0.94,16,16,18,12
\src\tests\junit\org\apache\tools\ant\taskdefs\email\EmailTaskTest.java,1,1,1,1,3,0,3,0,1,4,45,8,16,7,4,21,0,11,7,4,0,0,0,0,1,1,1,0,1.31,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\optional\net\FTP.java,3,3,3,1,18,0,11,5,15,125,2707,241,1614,404,1055,852,0,1071,376,695,0,0,0,0,19,19,9,7,0.53,354,350,415,183
\src\tests\junit\org\apache\tools\ant\types\PermissionsTest.java,2,2,2,1,12,0,10,1,1,9,156,19,103,20,72,34,0,76,20,56,0,0,0,0,3,3,1,2,0.33,14,14,14,9
\src\main\org\apache\tools\ant\util\LazyHashtable.java,1,1,1,1,8,0,4,4,1,9,120,13,42,14,18,65,0,31,14,17,0,0,0,0,2,2,1,1,1.55,10,10,10,9
\src\main\org\apache\tools\ant\taskdefs\email\Mailer.java,1,1,1,1,8,0,2,5,1,22,258,25,90,47,36,143,0,67,46,21,0,0,0,0,1,1,1,0,1.59,22,22,22,22
\src\main\org\apache\tools\ant\types\ResourceCollection.java,1,1,1,1,6,0,1,5,1,3,50,6,7,6,0,37,0,6,6,0,0,0,0,0,1,1,1,0,5.29,3,3,3,3
\src\main\org\apache\tools\ant\taskdefs\optional\vss\MSVSSADD.java,1,1,1,1,11,0,4,6,1,7,122,15,41,15,20,66,0,32,15,17,0,0,0,0,2,2,1,1,1.61,8,8,8,7
\src\main\org\apache\tools\ant\types\optional\ScriptFilter.java,1,1,1,1,9,0,3,5,1,13,182,17,60,26,21,105,0,45,26,19,0,0,0,0,2,2,1,1,1.75,14,14,14,13
\src\tests\junit\org\apache\tools\ant\taskdefs\ChecksumTest.java,1,1,1,1,3,0,3,0,1,16,93,21,53,20,16,19,0,36,20,16,0,0,0,0,1,1,1,0,0.36,16,16,16,16
\src\main\org\apache\tools\ant\taskdefs\optional\sos\SOSCheckin.java,2,2,2,1,17,0,7,9,1,4,101,9,33,7,19,59,0,25,7,18,0,0,0,0,3,3,1,1,1.79,6,6,6,4
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckout.java,2,2,2,1,13,0,5,7,1,25,516,48,175,56,101,293,0,126,56,70,0,0,0,0,9,9,1,2,1.67,42,42,45,25
\src\main\org\apache\tools\ant\taskdefs\optional\junit\XMLJUnitResultFormatter.java,2,2,2,1,14,0,9,5,1,15,301,32,169,65,97,101,0,126,64,62,0,0,0,0,6,6,1,3,0.6,31,31,33,15
\src\tests\junit\org\apache\tools\ant\util\StringUtilsTest.java,1,1,1,1,6,0,6,0,1,17,154,19,115,43,74,20,0,86,46,40,0,0,0,0,2,2,1,1,0.17,20,20,20,17
\src\main\org\apache\tools\ant\util\ConcatFileInputStream.java,2,2,2,1,9,0,6,3,1,9,136,14,71,26,34,51,0,51,26,25,0,0,0,0,3,3,1,2,0.72,15,15,18,9
\src\main\org\apache\tools\ant\taskdefs\cvslib\RCSFile.java,1,1,1,1,6,0,4,2,1,5,69,9,27,12,8,33,0,18,10,8,0,0,0,0,2,2,1,1,1.22,6,6,6,5
\src\main\org\apache\tools\ant\types\selectors\ExtendFileSelector.java,0,0,0,0,0,0,0,0,1,0,39,5,4,3,0,30,0,3,3,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0
\src\main\org\apache\tools\ant\filters\util\ChainReaderHelper.java,3,3,3,2,18,0,13,4,2,12,287,22,179,66,106,90,0,131,66,65,0,0,0,0,13,13,9,5,0.5,36,36,38,22
\src\main\org\apache\tools\ant\types\resolver\ApacheCatalogResolver.java,2,2,2,1,20,1,9,9,1,4,177,26,55,25,27,97,0,39,20,19,0,0,0,0,4,4,1,1,1.76,7,7,7,4
\src\main\org\apache\tools\ant\taskdefs\optional\ejb\EjbJar.java,1,1,2,1,13,0,6,6,5,29,628,75,233,94,128,321,0,172,93,79,0,0,0,0,7,7,1,3,1.38,43,43,45,29
\src\main\org\apache\tools\ant\types\resources\Appendable.java,1,1,1,1,6,0,1,5,1,1,35,3,6,5,0,26,0,5,5,0,0,0,0,0,1,1,1,0,4.33,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\depend\JarFileIterator.java,3,3,4,1,26,5,14,6,1,2,89,17,37,15,20,35,0,28,15,13,0,0,0,0,5,5,1,3,0.95,6,6,8,2
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\i18n\TranslateTest.java,2,2,2,2,10,0,9,0,1,5,96,15,58,21,34,23,0,44,22,22,0,0,0,0,7,7,7,4,0.4,11,11,12,11
\src\tests\junit\org\apache\tools\ant\taskdefs\MultiMapTest.java,1,1,1,1,2,0,2,0,2,13,74,14,41,18,11,19,0,28,18,10,0,0,0,0,1,1,1,0,0.46,13,13,13,13
\src\main\org\apache\tools\ant\taskdefs\optional\extension\LibraryDisplayer.java,4,4,4,1,22,1,15,6,1,5,149,11,83,28,49,55,0,70,30,40,0,0,0,0,10,10,1,2,0.66,18,18,21,5
\src\tests\junit\org\apache\tools\ant\ProjectComponentTest.java,1,1,1,1,10,1,9,0,2,2,47,7,22,11,13,18,0,18,10,8,0,0,0,0,1,1,1,0,0.82,2,2,2,2
\src\main\org\apache\tools\ant\util\Tokenizer.java,1,1,1,1,7,0,1,6,1,2,44,3,7,6,0,34,0,6,6,0,0,0,0,0,1,1,1,0,4.86,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\Parallel.java,3,3,3,1,18,0,11,5,4,19,468,54,246,70,141,168,0,190,76,114,0,0,0,0,20,20,8,4,0.68,53,53,60,26
\src\main\org\apache\tools\ant\types\resources\Files.java,2,2,2,1,12,0,7,4,1,33,503,41,278,70,163,184,0,214,73,141,0,0,0,0,5,5,5,2,0.66,68,68,71,41
\src\main\org\apache\tools\ant\taskdefs\optional\pvcs\PvcsProject.java,1,1,1,1,6,0,3,3,1,3,49,7,13,6,3,29,0,9,6,3,0,0,0,0,1,1,1,0,2.23,3,3,3,3
\src\main\org\apache\tools\ant\util\XMLFragment.java,1,1,2,1,10,0,5,4,2,9,156,16,67,27,28,73,0,48,26,22,0,0,0,0,2,2,1,1,1.09,13,13,14,9
\src\tests\junit\org\apache\tools\ant\util\XMLFragmentTest.java,1,1,1,1,12,0,12,0,1,4,82,10,55,21,39,17,0,49,20,29,0,0,0,0,1,1,1,0,0.31,4,4,4,4
\src\main\org\apache\tools\ant\taskdefs\Javadoc.java,2,2,2,1,13,0,7,5,14,156,2472,219,1362,398,814,902,0,927,385,542,0,0,0,0,15,15,6,6,0.66,310,308,337,171
\src\main\org\apache\tools\zip\UnicodePathExtraField.java,1,1,1,1,7,0,2,4,1,4,72,7,15,7,4,50,0,10,7,3,0,0,0,0,1,1,1,0,3.33,4,4,4,4
\src\main\org\apache\tools\ant\filters\StripLineBreaks.java,2,2,2,2,13,0,6,6,1,7,153,12,59,21,30,82,0,43,20,23,0,0,0,0,5,5,4,3,1.39,14,14,14,12
\src\main\org\apache\tools\ant\taskdefs\optional\jsp\compilers\DefaultJspCompilerAdapter.java,2,2,2,1,11,0,6,5,1,8,152,22,62,24,28,68,0,44,21,23,0,0,0,0,3,3,1,1,1.1,13,13,14,8
\src\main\org\apache\tools\ant\taskdefs\condition\Os.java,3,3,4,1,16,0,8,8,1,12,321,22,130,50,85,169,0,93,45,48,0,0,0,0,19,19,1,3,1.3,30,30,48,12
\src\main\org\apache\tools\ant\Diagnostics.java,2,2,3,1,17,0,12,4,2,36,739,66,471,137,328,203,0,347,137,210,0,0,0,0,10,10,3,4,0.43,88,88,90,38
\src\tests\junit\org\apache\tools\ant\launch\LocatorTest.java,1,1,1,1,8,0,5,3,1,16,180,22,93,37,50,71,0,62,37,25,0,0,0,0,2,2,1,1,0.76,19,19,21,16
\src\etc\testcases\taskdefs\optional\depend\src5\A.java,0,0,0,0,0,0,0,0,2,0,22,3,5,3,1,14,0,3,3,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\Zip.java,3,3,3,1,20,1,12,7,11,89,2159,209,1215,361,770,739,0,831,325,506,0,0,0,0,25,25,9,5,0.61,251,251,293,130
\src\main\org\apache\tools\ant\XmlLogger.java,3,3,3,1,19,0,12,6,2,17,470,46,261,97,171,163,0,200,98,102,0,0,0,0,9,7,5,3,0.62,48,46,50,21
\src\main\org\apache\tools\ant\taskdefs\KeySubst.java,2,2,3,1,19,0,12,6,1,7,190,12,108,41,68,70,0,81,38,43,0,0,0,0,5,5,1,3,0.65,16,16,18,7
\src\tests\junit\org\apache\tools\ant\taskdefs\dir2\A.java,1,1,1,1,3,0,3,0,1,3,40,6,17,7,6,17,0,11,6,5,0,0,0,0,1,1,1,0,1,3,3,3,3
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCMkattr.java,2,2,2,1,13,0,6,6,1,21,425,41,151,47,83,234,0,107,47,60,0,0,0,0,8,8,1,2,1.55,39,39,40,21
\src\main\org\apache\tools\ant\filters\LineContains.java,2,2,2,1,12,0,6,6,2,12,243,23,94,34,47,126,0,72,34,38,0,0,0,0,8,8,5,3,1.34,23,23,24,16
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\RpmTest.java,1,1,1,1,7,0,5,1,3,5,66,7,36,15,15,23,0,24,15,9,0,0,0,0,2,2,1,1,0.64,6,6,6,5
\src\main\org\apache\tools\ant\taskdefs\optional\native2ascii\DefaultNative2Ascii.java,1,1,1,1,13,0,4,8,1,5,105,7,32,17,10,66,0,22,13,9,0,0,0,0,2,2,1,1,2.06,6,6,6,5
\src\tests\junit\org\apache\tools\ant\LoaderRefTest.java,1,1,1,1,3,0,3,0,1,4,45,8,17,7,5,20,0,11,7,4,0,0,0,0,1,1,1,0,1.18,4,4,4,4
\src\main\org\apache\tools\ant\types\resources\ResourceList.java,3,3,3,1,14,0,10,3,1,12,242,19,157,53,87,66,0,118,55,63,0,0,0,0,6,6,4,3,0.42,34,34,35,15
\src\main\org\apache\tools\ant\taskdefs\optional\depend\constantpool\NameAndTypeCPInfo.java,1,1,1,1,10,0,4,5,1,6,112,13,37,15,14,62,0,27,15,12,0,0,0,0,2,2,1,1,1.68,7,7,7,6
\src\main\org\apache\tools\ant\util\regexp\RegexpMatcher.java,1,1,1,1,8,0,1,7,1,6,109,15,15,14,4,79,0,14,14,0,0,0,0,0,1,1,1,0,5.27,6,6,6,6
\src\main\org\apache\tools\ant\DynamicConfiguratorNS.java,0,0,0,0,0,0,0,0,1,0,27,1,4,3,0,22,0,2,2,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\sos\SOSLabel.java,2,2,2,1,14,1,6,7,1,4,91,10,31,8,16,50,0,24,8,16,0,0,0,0,3,3,1,1,1.61,6,6,6,4
\src\main\org\apache\tools\ant\DynamicElementNS.java,1,1,1,1,10,0,1,9,1,1,37,1,5,4,0,31,0,3,3,0,0,0,0,0,1,1,1,0,6.2,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\Directory.java,1,1,1,1,9,0,4,4,1,15,193,25,82,31,35,86,0,61,31,30,0,0,0,0,3,3,3,2,1.05,21,21,21,19
\src\main\org\apache\tools\ant\taskdefs\SendEmail.java,1,1,1,1,10,0,3,7,1,1,45,3,7,4,1,35,0,5,4,1,0,0,0,0,1,1,1,0,5,1,1,1,1
\src\main\org\apache\tools\ant\types\Mapper.java,2,2,3,1,14,0,9,4,2,18,322,34,183,44,111,105,0,119,42,77,0,0,0,0,11,11,7,3,0.57,44,44,50,24
\src\tests\junit\org\apache\tools\ant\taskdefs\GzipTest.java,1,1,1,1,3,0,3,0,1,10,76,14,43,15,19,19,0,28,15,13,0,0,0,0,1,1,1,0,0.44,10,10,10,10
\src\etc\testcases\taskdefs\rmic\src\AntTimestamp.java,1,1,1,1,13,0,4,9,1,1,45,5,11,8,2,29,0,9,8,1,0,0,0,0,1,1,1,0,2.64,1,1,1,1
\src\tests\junit\org\apache\tools\ant\ExecutorTest.java,1,1,1,1,4,0,4,0,1,21,153,21,109,33,57,23,0,78,30,48,0,0,0,0,2,2,1,1,0.21,27,27,27,21
\src\main\org\apache\tools\ant\util\TaskLogger.java,1,1,1,1,7,0,3,4,1,6,79,8,24,11,6,47,0,17,11,6,0,0,0,0,1,1,1,0,1.96,6,6,6,6
\src\main\org\apache\tools\ant\util\StringUtils.java,3,2,3,1,22,0,14,8,1,10,274,13,156,39,116,105,0,113,40,73,0,0,0,0,10,5,4,3,0.67,34,24,34,13
\src\main\org\apache\tools\ant\filters\TokenFilter.java,2,2,2,1,11,0,6,4,13,44,726,74,350,111,166,302,0,249,109,140,0,0,0,0,10,10,5,4,0.86,84,84,85,57
\src\main\org\apache\tools\zip\ZipShort.java,1,1,1,1,9,0,4,4,1,11,145,14,55,20,27,76,0,40,20,20,0,0,0,0,2,2,1,1,1.38,13,13,14,11
\src\main\org\apache\tools\ant\taskdefs\Delete.java,2,2,3,1,12,0,8,4,4,54,818,64,494,138,292,260,0,355,145,210,0,0,0,0,39,39,5,5,0.53,123,123,135,60
\src\tests\junit\org\apache\tools\ant\util\regexp\RegexpTest.java,1,1,1,1,4,0,4,0,1,6,63,9,33,13,19,21,0,24,13,11,0,0,0,0,1,1,1,0,0.64,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\optional\junit\BaseTest.java,1,1,1,1,7,0,3,4,1,21,232,26,85,36,34,121,0,61,36,25,0,0,0,0,2,2,1,1,1.42,24,24,24,21
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\JUnitClassLoaderTest.java,1,1,1,1,4,0,4,0,1,2,38,4,12,7,4,22,0,9,7,2,0,0,0,0,1,1,1,0,1.83,2,2,2,2
\src\main\org\apache\tools\ant\taskdefs\condition\Contains.java,2,2,2,1,9,0,4,5,1,4,76,9,24,9,10,43,0,15,9,6,0,0,0,0,3,3,1,1,1.79,6,6,7,4
\src\main\org\apache\tools\ant\taskdefs\optional\PropertyFile.java,3,3,3,1,15,0,10,4,5,30,705,72,374,117,231,262,0,263,115,148,0,0,0,0,11,11,4,3,0.7,82,82,95,35
\src\main\org\apache\tools\ant\taskdefs\condition\IsSet.java,2,2,2,1,9,0,4,4,1,2,51,5,15,7,4,31,0,11,7,4,0,0,0,0,2,2,1,1,2.07,3,3,3,2
\src\tests\junit\org\apache\tools\ant\TaskContainerTest.java,1,1,1,1,5,0,5,0,1,6,61,9,35,8,20,17,0,21,8,13,0,0,0,0,1,1,1,0,0.49,6,6,6,6
\src\main\org\apache\tools\ant\taskdefs\CloseResources.java,3,3,3,1,8,0,8,0,1,2,60,5,29,17,10,26,0,23,18,5,0,0,0,0,4,4,1,3,0.9,5,5,5,2
\src\main\org\apache\tools\ant\util\optional\WeakishReference12.java,1,1,1,1,3,0,3,0,1,1,45,5,7,4,1,33,0,5,4,1,0,0,0,0,1,1,1,0,4.71,1,1,1,1
\src\main\org\apache\tools\ant\taskdefs\optional\perforce\P4Sync.java,2,2,3,1,15,3,7,5,1,3,107,17,29,9,13,61,0,21,9,12,0,0,0,0,3,3,1,1,2.1,7,7,10,3
\src\main\org\apache\tools\ant\taskdefs\cvslib\CVSEntry.java,1,1,1,1,7,0,3,4,1,9,112,11,39,17,13,62,0,28,17,11,0,0,0,0,1,1,1,0,1.59,9,9,9,9
\src\main\org\apache\tools\ant\util\CollectionUtils.java,2,2,2,1,10,0,6,3,5,20,267,30,135,42,67,102,0,95,48,47,0,0,0,0,6,6,6,3,0.76,36,36,40,27
\src\etc\testcases\taskdefs\optional\depend\src5\B.java,0,0,0,0,0,0,0,0,1,0,19,3,2,1,0,14,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
\src\main\org\apache\tools\ant\taskdefs\optional\ccm\CCMCheckin.java,1,1,1,1,5,0,5,0,1,1,39,6,9,4,3,24,0,7,4,3,0,0,0,0,1,1,1,0,2.67,1,1,1,1
\src\tests\junit\org\apache\tools\ant\taskdefs\TouchTest.java,1,1,1,1,6,0,3,2,1,20,183,25,83,35,35,75,0,59,35,24,0,0,0,0,2,2,1,1,0.9,21,21,21,20
\src\main\org\apache\tools\ant\types\resources\comparators\FileSystem.java,5,5,5,1,26,0,18,8,1,1,59,4,26,12,15,29,0,17,12,5,0,0,0,0,5,5,1,1,1.12,5,5,5,1
\src\tests\junit\org\apache\tools\ant\types\selectors\ModifiedSelectorTest.java,2,2,2,1,11,0,8,2,4,67,1017,193,608,202,418,233,0,499,203,296,0,0,0,0,7,7,1,3,0.38,103,101,104,67
\src\main\org\apache\tools\ant\taskdefs\optional\ssh\Scp.java,3,3,3,1,15,0,11,3,1,24,456,42,308,81,200,106,0,209,79,130,0,0,0,0,11,11,1,4,0.34,61,61,68,24
\src\main\org\apache\tools\ant\taskdefs\optional\Script.java,1,1,1,1,8,0,3,5,1,10,132,13,42,20,12,77,0,31,20,11,0,0,0,0,1,1,1,0,1.83,10,10,10,10
\src\tests\junit\org\apache\tools\ant\AntClassLoaderTest.java,2,2,2,1,12,0,11,0,2,12,191,17,142,47,101,32,0,107,43,64,0,0,0,0,6,6,1,1,0.23,18,18,18,12
\src\tests\junit\org\apache\tools\mail\MailMessageTest.java,3,3,3,1,26,2,23,2,3,23,734,100,569,116,456,85,0,326,111,215,0,0,0,0,14,14,7,3,0.15,74,74,80,32
\src\main\org\apache\tools\ant\taskdefs\Unpack.java,2,2,2,1,11,0,6,4,1,12,194,20,96,29,52,79,0,61,29,32,0,0,0,0,5,5,1,1,0.82,21,21,23,12
\src\main\org\apache\tools\ant\ExitException.java,1,1,1,1,8,0,3,4,1,3,61,6,16,7,6,39,0,12,7,5,0,0,0,0,1,1,1,0,2.44,3,3,3,3
\src\main\org\apache\tools\bzip2\CRC.java,1,1,1,1,4,0,4,0,1,7,141,12,102,79,80,27,0,25,14,11,0,0,0,0,3,3,1,1,0.26,10,10,10,7
\src\main\org\apache\tools\ant\loader\AntClassLoader5.java,1,1,1,1,12,0,3,8,1,2,56,4,15,10,2,37,0,11,9,2,0,0,0,0,1,1,1,0,2.47,2,2,2,2
\src\tests\junit\org\apache\tools\ant\types\FileListTest.java,2,2,2,1,15,0,14,0,1,7,149,16,110,18,82,23,0,78,18,60,0,0,0,0,5,5,1,1,0.21,15,15,15,7
\src\tests\junit\org\apache\tools\ant\taskdefs\AbstractCvsTaskTest.java,1,1,1,1,3,0,3,0,1,7,61,10,32,13,13,19,0,24,13,11,0,0,0,0,1,1,1,0,0.59,7,7,7,7
\src\main\org\apache\tools\ant\taskdefs\condition\IsReference.java,3,3,3,2,16,1,10,5,1,3,89,11,38,14,19,40,0,26,13,13,0,0,0,0,6,6,4,2,1.05,8,8,8,6
\src\main\org\apache\tools\ant\taskdefs\Input.java,2,2,2,1,10,0,5,3,3,17,257,24,135,54,69,98,0,90,49,41,0,0,0,0,6,6,5,2,0.73,28,28,33,21
\src\tests\junit\org\example\junit\ThreadedOutput.java,1,1,1,1,5,0,5,0,2,3,43,4,16,7,7,23,0,11,7,4,0,0,0,0,1,1,1,0,1.44,3,3,3,3
\src\main\org\apache\tools\ant\util\JAXPUtils.java,2,2,2,1,15,0,7,7,1,11,258,22,106,34,54,130,0,64,29,35,0,0,0,0,3,3,3,2,1.23,23,23,23,13
\src\main\org\apache\tools\ant\taskdefs\optional\clearcase\CCCheckin.java,2,2,2,1,12,0,5,6,1,16,343,35,112,39,62,196,0,81,39,42,0,0,0,0,7,7,1,2,1.75,27,27,28,16
\src\main\org\apache\tools\ant\taskdefs\condition\ResourceExists.java,2,2,2,1,7,0,5,2,1,3,56,6,22,9,7,28,0,16,9,7,0,0,0,0,2,2,1,1,1.27,5,5,5,3
\src\main\org\apache\tools\ant\taskdefs\optional\image\Image.java,3,3,3,1,16,1,10,5,1,19,416,52,225,75,131,139,0,165,77,88,0,0,0,0,11,11,6,4,0.62,49,49,55,24
\src\main\org\apache\tools\ant\taskdefs\Deltree.java,4,4,4,2,23,2,15,5,1,3,111,15,54,14,31,42,0,36,15,21,0,0,0,0,6,6,3,3,0.78,12,12,12,5
\src\main\org\apache\tools\ant\types\resources\selectors\Name.java,2,2,2,1,8,0,4,3,1,12,154,16,73,29,32,65,0,54,29,25,0,0,0,0,4,4,1,2,0.89,18,18,20,12
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\XmlValidateCatalogTest.java,1,1,1,1,8,0,2,5,1,5,83,13,19,9,5,51,0,13,9,4,0,0,0,0,1,1,1,0,2.68,5,5,5,5
\src\main\org\apache\tools\ant\taskdefs\condition\IsTrue.java,2,2,2,1,8,0,4,4,1,2,55,7,15,7,5,33,0,11,7,4,0,0,0,0,2,2,1,1,2.2,4,4,4,2
\src\main\org\apache\tools\ant\types\ZipScanner.java,8,8,8,1,61,2,42,17,1,1,100,7,56,23,31,37,0,40,21,19,0,0,0,0,8,8,1,4,0.66,8,8,8,1
\src\main\org\apache\tools\zip\ZipExtraField.java,1,1,1,1,7,0,1,6,1,6,85,9,11,10,0,65,0,9,9,0,0,0,0,0,1,1,1,0,5.91,6,6,6,6
\src\main\org\apache\tools\ant\util\ProxySetup.java,2,2,3,1,14,0,8,5,1,3,116,9,46,25,31,61,0,36,25,11,0,0,0,0,4,4,1,2,1.33,7,7,8,3
\src\tests\junit\org\apache\tools\ant\taskdefs\SignJarTest.java,1,1,1,1,4,0,4,0,2,39,249,44,175,51,86,30,0,104,50,54,0,0,0,0,2,2,1,1,0.17,41,41,41,39
\src\main\org\apache\tools\ant\taskdefs\optional\script\ScriptDefBase.java,2,2,2,1,11,0,6,4,1,7,131,15,57,27,26,59,0,43,26,17,0,0,0,0,3,3,1,1,1.04,11,11,11,7
\src\main\org\apache\tools\ant\types\selectors\SelectorContainer.java,1,1,1,1,5,0,1,4,1,24,186,28,30,29,0,128,0,29,29,0,0,0,0,0,1,1,1,0,4.27,24,24,24,24
\src\tests\junit\org\apache\tools\ant\taskdefs\optional\junit\SuiteMethodTest.java,1,1,1,1,3,0,3,0,2,3,42,5,16,8,3,21,0,11,8,3,0,0,0,0,1,1,1,0,1.31,3,3,3,3
\src\main\org\apache\tools\ant\types\resources\PropertyResource.java,2,2,2,1,9,0,4,4,2,10,148,16,63,23,26,69,0,44,22,22,0,0,0,0,3,3,1,1,1.1,19,19,19,10
\src\tests\junit\org\apache\tools\ant\DummyTaskOkNonTask.java,1,1,1,1,2,0,2,0,1,2,29,5,7,4,0,17,0,4,4,0,0,0,0,0,1,1,1,0,2.43,2,2,2,2
